trigger_no,trigger_type,corr,key
1,stim_1_start,False,noans
2,stim_1_end,False,noans
3,stim_2_start,False,noans
4,stim_2_end,False,noans
# 0:00:00.000009  | info     | TriggerHandler constructed with params: dummy_mode=True,trigger_time=0.004
# 0:00:00.000021  | info     | Possible triggerTypes registered: ['stim_1_start', 'stim_1_end', 'stim_2_start', 'stim_2_end', 'answered']
# 0:00:00.000023  | info     | Dummy mode: True
# 0:00:00.000026  | info     | Trigger time: 0.004
# 0:00:00.000029  | info     | Params registered: ['trigger_no', 'trigger_type', 'corr', 'key']
# 0:00:00.000033  | info     | Trigger limit set to: 60
# 0:00:03.081678  | info     | Connected to EEG (in connect_to_eeg())
# 0:00:07.696075  | info     | Value: 1 sent to EEG.
# 0:00:07.696093  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:00:07.700304  | info     | Clear message sent to EEG.
# 0:00:08.197068  | info     | Value: 2 sent to EEG.
# 0:00:08.197095  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:00:08.201414  | info     | Clear message sent to EEG.
# 0:00:08.825697  | info     | Value: 3 sent to EEG.
# 0:00:08.825715  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:00:08.830029  | info     | Clear message sent to EEG.
# 0:00:09.602511  | info     | Value: 4 sent to EEG.
# 0:00:09.602518  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:00:09.606623  | info     | Clear message sent to EEG.
