trigger_no,trigger_type,corr,key
1,stim_1_start,False,right
2,stim_1_end,False,right
3,stim_2_start,False,right
4,stim_2_end,False,right
5,answered,False,right
6,stim_1_start,False,right
7,stim_1_end,False,right
8,stim_2_start,False,right
9,answered,False,right
10,stim_2_end,False,right
# 0:00:00.000022  | info     | TriggerHandler constructed with params: dummy_mode=True,trigger_time=0.04
# 0:00:00.000042  | info     | Possible triggerTypes registered: ['stim_1_start', 'stim_1_end', 'stim_2_start', 'stim_2_end', 'answered']
# 0:00:00.000046  | info     | Dummy mode: True
# 0:00:00.000049  | info     | Trigger time: 0.04
# 0:00:00.000053  | info     | Params registered: ['trigger_no', 'trigger_type', 'corr', 'key']
# 0:00:00.000056  | info     | Trigger limit set to: 60
# 0:00:02.393330  | info     | Connected to EEG (in connect_to_eeg())
# 0:00:17.381092  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:00:17.882093  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:00:18.235231  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:00:18.723415  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:00:18.821995  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:21.012632  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:00:21.513646  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:00:21.868540  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:00:22.309970  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:22.368502  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
